LocusName	Genome	Allele	Start Bp	End Bp	Contig
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(84747..85246)	dbj|AP010959	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(84747..85246)	dbj|AP010963	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(84747..85246)	gb|AF074613	1	84747	85246	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(84747..85246)	gb|CP001163	1	45738	46237	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(84747..85246)	gb|CP003298	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85247..85746)	dbj|AP010959	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85247..85746)	dbj|AP010963	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85247..85746)	gb|AF074613	1	85247	85746	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85247..85746)	gb|CP001163	1	46238	46737	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85247..85746)	gb|CP003298	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85747..86246)	dbj|AP010959	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85747..86246)	dbj|AP010963	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85747..86246)	gb|AF074613	1	85747	86246	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85747..86246)	gb|CP001163	1	46738	47237	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(85747..86246)	gb|CP003298	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86247..86746)	dbj|AP010959	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86247..86746)	dbj|AP010963	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86247..86746)	gb|AF074613	1	86247	86746	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86247..86746)	gb|CP001163	1	47238	47737	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86247..86746)	gb|CP003298	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86747..87246)	dbj|AP010959	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86747..87246)	dbj|AP010963	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86747..87246)	gb|AF074613	1	86747	87246	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86747..87246)	gb|CP001163	1	47738	48237	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(86747..87246)	gb|CP003298	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87247..87746)	dbj|AP010959	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87247..87746)	dbj|AP010963	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87247..87746)	gb|AF074613	1	87247	87746	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87247..87746)	gb|CP001163	1	48238	48737	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87247..87746)	gb|CP003298	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87747..88593)	dbj|AP010959	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87747..88593)	dbj|AP010963	0	0	0	NA
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87747..88593)	gb|AF074613	1	87747	88593	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87747..88593)	gb|CP001163	1	48738	49584	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence_(87747..88593)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7217..7716)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7217..7716)	dbj|AP010963	1	7217	7716	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7217..7716)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7217..7716)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7217..7716)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7717..8216)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7717..8216)	dbj|AP010963	1	7717	8216	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7717..8216)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7717..8216)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(7717..8216)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8217..8716)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8217..8716)	dbj|AP010963	1	8217	8716	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8217..8716)	dbj|AP010963	1	67827	67328	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_a2
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8217..8716)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8217..8716)	gb|CP001163	1	77610	77111	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8217..8716)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8717..9216)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8717..9216)	dbj|AP010963	1	8717	9216	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8717..9216)	dbj|AP010963	1	67327	66828	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_a2
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8717..9216)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8717..9216)	gb|CP001163	1	77110	76611	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(8717..9216)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(9217..10001)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(9217..10001)	dbj|AP010963	1	9217	10001	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(9217..10001)	dbj|AP010963	1	66827	66043	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_a2
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(9217..10001)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(9217..10001)	gb|CP001163	1	76610	75827	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(9217..10001)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(10352..11036)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(10352..11036)	dbj|AP010963	1	10352	11036	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(10352..11036)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(10352..11036)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(10352..11036)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(12506..13005)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(12506..13005)	dbj|AP010963	1	12506	13005	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(12506..13005)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(12506..13005)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(12506..13005)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13006..13505)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13006..13505)	dbj|AP010963	1	13006	13505	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13006..13505)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13006..13505)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13006..13505)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13506..14005)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13506..14005)	dbj|AP010963	1	13506	14005	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13506..14005)	gb|AF074613	1	2952	3443	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13506..14005)	gb|CP001163	1	56020	56511	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(13506..14005)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14006..14505)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14006..14505)	dbj|AP010963	1	14006	14505	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14006..14505)	gb|AF074613	1	3444	3943	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14006..14505)	gb|CP001163	1	56512	57011	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14006..14505)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14506..15005)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14506..15005)	dbj|AP010963	1	14506	15005	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14506..15005)	gb|AF074613	1	3947	4442	gi|3822114|gb|AF074613.1|_Escherichia_coli_O157_H7_str._EDL933_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14506..15005)	gb|CP001163	1	57015	57510	gi|209156984|gb|CP001163.1|_Escherichia_coli_O157_H7_str._EC4115_plasmid_pO157__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(14506..15005)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15006..15505)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15006..15505)	dbj|AP010963	1	15006	15505	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15006..15505)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15006..15505)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15006..15505)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15506..16005)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15506..16005)	dbj|AP010963	1	15506	16005	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15506..16005)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15506..16005)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(15506..16005)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16006..16505)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16006..16505)	dbj|AP010963	1	16006	16505	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16006..16505)	dbj|AP010963	1	28935	29434	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_a2
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16006..16505)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16006..16505)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16006..16505)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16506..17005)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16506..17005)	dbj|AP010963	1	16506	17005	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16506..17005)	dbj|AP010963	1	29435	29934	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_a2
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16506..17005)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16506..17005)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(16506..17005)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17006..17505)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17006..17505)	dbj|AP010963	1	17006	17505	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17006..17505)	dbj|AP010963	1	29935	30434	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_a2
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17006..17505)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17006..17505)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17006..17505)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17506..18005)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17506..18005)	dbj|AP010963	1	17506	18005	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17506..18005)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17506..18005)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(17506..18005)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(18006..18505)	dbj|AP010959	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(18006..18505)	dbj|AP010963	1	18006	18505	gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(18006..18505)	gb|AF074613	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(18006..18505)	gb|CP001163	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(18006..18505)	gb|CP003298	0	0	0	NA
gi|257767827|dbj|AP010963.1|_Escherichia_coli_O111_H__str._11128_plasmid_pO111_3_DNA__complete_sequence_(18506..19005)	dbj|AP010959	0	0	0	NA
